Plant Code,NAME,TYPE,COAL_USED,NGAS_USED,OIL_USED,ADDRESS,CITY,STATE,ZIP,COUNTRY,lat,long,TYPE_Clear,TYPE_Clear_2,group
7338,GRIZZLY,CONVENTIONAL HYDROELECTRIC,0,0,0,NOT AVAILABLE,NOT AVAILABLE,CA,95971,USA,39.889287,-121.279173,HYDRO,HYDRO,HYDRO
57958,LANWEST SOLAR FARM LLC,SOLAR PHOTOVOLTAIC,0,0,0,40730 OLD HIGHWAY 80,BOULEVARD,CA,91905,USA,32.629722,-116.27194,SOLAR,SOLAR,SOLAR
268,PIT 5,CONVENTIONAL HYDROELECTRIC,0,0,0,PIT 5 ROAD,BIG BEND,CA,96011,USA,40.986197,-121.977594,HYDRO,HYDRO,HYDRO
7824,ROCKWOOD,NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,17336,845,4195 DOGWOOD RD.,BRAWLEY,CA,92227,USA,32.9553,-115.5364,GAS/PET,GAS/PET,FOSSIL
382,R C KIRKWOOD,CONVENTIONAL HYDROELECTRIC,0,0,0,CHERRY LAKE ROAD,GROVELAND,CA,95321,USA,37.877667,-119.953233,HYDRO,HYDRO,HYDRO
58581,OLTMANS SCE AT CHAMPAGNE,SOLAR PHOTOVOLTAIC,0,0,0,1670 CHAMPAGNE AVE,ONTARIO,CA,91761,USA,34.04391845,-117.5307164,SOLAR,SOLAR,SOLAR
10882,HATCHET CREEK PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,COVE ROAD,MONTGOMERY CREEK,CA,96065,USA,40.874144,-121.920428,HYDRO,HYDRO,HYDRO
55494,TRI CENTER NANIWA ENERGY,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,225 AMSTERDAM CT,MCCARRAN,NV,89434,USA,39.55715,-119.517834,GAS,GAS,FOSSIL
50299,RIPON MILL,NATURAL GAS FIRED COMBUSTION TURBINE,0,105433,0,944 SOUTH STOCKTON AVENUE,RIPON,CA,95366,USA,37.732533,-121.116006,GAS,GAS,FOSSIL
535,MCCLELLAN (CA),NATURAL GAS FIRED COMBUSTION TURBINE,0,66509,0,WATT AVE,SACRAMENTO,CA,95652,USA,38.652731,-121.393336,GAS,GAS,FOSSIL
59976,ASTORIA 1,SOLAR PHOTOVOLTAIC,0,0,0,18936 GASKELL ROAD,ROSAMOND,CA,94560,USA,34.84383695,-118.4562791,SOLAR,SOLAR,SOLAR
50851,OLS ENERGY CAMARILLO,NATURAL GAS FIRED COMBINED CYCLE,0,1452036,0,1947 W. POTRERO RD,CAMARILLO,CA,93012,USA,34.161951,-119.047916,GAS,GAS,FOSSIL
6139,WELSH,CONVENTIONAL STEAM COAL,2669192,0,26692,FM RD 1735,PITTSBURG,TX,75686,USA,33.05522,-94.83999,COAL,COAL/PET,FOSSIL
57222,SOLAR PHOTOVOLTAIC PROJECT #08,SOLAR PHOTOVOLTAIC,0,0,0,4060 E. FRANCIS ST,ONTARIO,CA,91761,USA,34.041944,-117.565,SOLAR,SOLAR,SOLAR
56039,H. GONZALES,NATURAL GAS FIRED COMBUSTION TURBINE,0,4027,0,4990 SEVILLE AVENUE,VERNON,CA,90058,USA,33.9986,-118.2219,GAS,GAS,FOSSIL
228,CONTRA COSTA,NATURAL GAS STEAM TURBINE,0,0,0,3201 WILBUR AVENUE,ANTIOCH,CA,94509,USA,38.0192,-121.7642,GAS,GAS,FOSSIL
55933,TRACY COMBINED CYCLE POWER PLANT,NATURAL GAS FIRED COMBINED CYCLE,0,2633999,0,1450 W. SCHULTE ROAD,TRACY,CA,95377,USA,37.7107,-121.4906,GAS,GAS,FOSSIL
54724,ORMESA II,GEOTHERMAL,0,0,0,3300 EAST EVAN HEWES HIGHWAY,HOLTVILLE,CA,92250,USA,32.7881,-115.2481,GEO,GEO,GEO
59264,CON DIOS SOLAR 11,SOLAR PHOTOVOLTAIC,0,0,0,SIERRA VISTA AND HERDMAN ROAD,LANDERS,CA,92285,USA,34.26,-116.335278,SOLAR,SOLAR,SOLAR
3441,NUECES BAY,NATURAL GAS FIRED COMBINED CYCLE; NATURAL GAS STEAM TURBINE,0,8578136,0,2002 NAVIGATION,CORPUS CHRISTI,TX,78403,USA,27.81941,-97.4192,GAS,GAS,FOSSIL
58299,XILINX SAN JOSE,OTHER NATURAL GAS,0,41538,0,2100 LOGIC DRIVE,SAN JOSE,CA,95124,USA,37.252778,-121.934167,GAS,GAS,FOSSIL
55518,HIGH DESERT POWER PLANT,NATURAL GAS FIRED COMBINED CYCLE,0,22492290,0,19000 PERIMETER RD. SUITE 102,VICTORVILLE,CA,92394,USA,34.5953,-117.3647,GAS,GAS,FOSSIL
58013,IKEA ROUND ROCK 027,SOLAR PHOTOVOLTAIC,0,0,0,1 IKEA WAY,ROUND ROCK,TX,78664,USA,30.55704,-97.69029,SOLAR,SOLAR,SOLAR
57671,SMUD AT FLESHMAN,SOLAR PHOTOVOLTAIC,0,0,0,9690 KOST ROAD,GALT,CA,95632,USA,38.237778,-121.3375,SOLAR,SOLAR,SOLAR
10685,WESTEND FACILITY,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,82090 FIRST STREET,TRONA,CA,93562,USA,35.7075,-117.3956,GAS,GAS,FOSSIL
10294,KING CITY POWER PLANT,NATURAL GAS FIRED COMBINED CYCLE,0,3421065,0,750 METZ RD,KING CITY,CA,93930,USA,36.225,-121.1278,GAS,GAS,FOSSIL
10767,RIO BRAVO FRESNO,WOOD/WOOD WASTE BIOMASS,0,16123,0,3350 SO. WILLOW,FRESNO,CA,93725,USA,36.688915,-119.723218,MSW,GAS,MSW
58105,FOUNDATION WAL-MART RED BLUFF,ONSHORE WIND TURBINE,0,0,0,10815 STATE HIGHWAY 99 WEST,RED BLUFF,CA,96080,USA,40.111111,-122.193889,WIND,WIND,WIND
58990,RE COLUMBIA TWO LLC,SOLAR PHOTOVOLTAIC,0,0,0,13655 HOLT STREET,MOJAVE,CA,93501,USA,35.01282092,-118.1825412,SOLAR,SOLAR,SOLAR
10261,ENTERPRISE PRODUCTS OPERATING,NATURAL GAS FIRED COMBUSTION TURBINE,0,2417341,0,10207 FM 1942,MONT BELVIEU,TX,77580,USA,29.8247,-94.9197,GAS,GAS,FOSSIL
54338,RIO GRANDE VALLEY SUGAR GROWERS,OTHER WASTE BIOMASS; PETROLEUM LIQUIDS,0,134635,778,2 1/2MI.W. HWY 107,SANTA ROSA,TX,78593,USA,26.26968,-97.86701,MSW,GAS/PET,MSW
389,EL CENTRO,BATTERIES; NATURAL GAS FIRED COMBINED CYCLE; NATURAL GAS STEAM TURBINE,0,8797269,0,485 E. VILLA AVENUE,EL CENTRO,CA,92243,USA,32.802222,-115.54,GAS,GAS,FOSSIL
55295,BLYTHE ENERGY INC,NATURAL GAS FIRED COMBINED CYCLE,0,6173059,0,385 N BUCK BLVD.,BYTHE,CA,92225,USA,33.6157,-114.6865,GAS,GAS,FOSSIL
58465,BROADVIEW ENERGY PRIME 2 LLC,ONSHORE WIND TURBINE,0,0,0,NOT AVAILABLE,GRADY,NM,88120,USA,34.74759062,-103.2966053,WIND,WIND,WIND
57441,SOLAR PHOTOVOLTAIC PROJECT #42,SOLAR PHOTOVOLTAIC,0,0,0,2782 WEST EDISON COURT,TULARE,CA,93257,USA,36.028056,-119.074722,SOLAR,SOLAR,SOLAR
61846,TULARE WWTP BIOMAT FUEL CELL,OTHER NATURAL GAS,0,0,0,1875 SOUTH WEST STREET,TULARE,CA,93274,USA,36.187138,-119.375097,GAS,GAS,FOSSIL
10048,CENTRAL UTILITIES PLANT LAX,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,275 CENTER WAY,LOS ANGELES,CA,90045,USA,33.943965,-118.40425,GAS,GAS,FOSSIL
60682,PEARL SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,1401 NEVILL CUTOFF ROAD,FORT STOCKTON,TX,79735,USA,30.98789931,-102.2682744,SOLAR,SOLAR,SOLAR
60568,CANYON CREST ACADEMY,BATTERIES,0,0,0,5951 VILLAGE CENTER LOOP ROAD,SAN DIEGO,CA,92130,USA,32.95907,-117.191622,Other,Other,Other
60571,NORTH CITY COGENERATION FACILITY,LANDFILL GAS,0,0,0,4949 EASTGATE MALL,SAN DIEGO,CA,92121,USA,32.877822,-117.197788,GAS,GAS,FOSSIL
332,FONTANA,CONVENTIONAL HYDROELECTRIC,0,0,0,3165 N. RIVERSIDE,RIALTO,CA,92336,USA,34.155162,-117.397119,HYDRO,HYDRO,HYDRO
59417,PLEASANT HILL WIND ENERGY PROJECT,ONSHORE WIND TURBINE,0,0,0,597 FM 1471,LORENZO,TX,79343,USA,33.738889,-101.485,WIND,WIND,WIND
58319,"PATUA ACQUISITION PROJECT, LLC",GEOTHERMAL; SOLAR PHOTOVOLTAIC,0,0,0,17388 PATUA ROAD,HAZEN,NV,89408,USA,39.585833,-119.073056,GEO,GEO,GEO
60285,RED HORSE III,SOLAR PHOTOVOLTAIC,0,0,0,5529 N. MULESHOE RD,WILCOX,AZ,85643,USA,32.13597,-110.05129,SOLAR,SOLAR,SOLAR
58842,"GATO MONTES SOLAR, LLC",SOLAR PHOTOVOLTAIC,0,0,0,9070 SOUTH RITA ROAD,TUCSON,AZ,85747,USA,32.102778,-110.819722,SOLAR,SOLAR,SOLAR
54296,BIOLA UNIVERSITY,NATURAL GAS INTERNAL COMBUSTION ENGINE,0,160971,0,13800 BIOLA AVE,LA MIRADA,CA,90639,USA,33.906953,-118.013105,GAS,GAS,FOSSIL
60467,RED ROCK,SOLAR PHOTOVOLTAIC,0,0,0,25990 EAST CAMINO ADELANTE ROA,RED ROCK,AZ,85145,USA,32.551026,-111.289232,SOLAR,SOLAR,SOLAR
60981,NEXTERA WESTSIDE PV,SOLAR PHOTOVOLTAIC,0,0,0,24090 SOUTH LAKE AVE,FIVE POINTS,CA,93624,USA,36.381775,-120.134486,SOLAR,SOLAR,SOLAR
61906,PHOEBE SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,11445 E ST HWY 302,KERMIT,TX,79745,USA,31.84532557,-102.8679143,SOLAR,SOLAR,SOLAR
60901,WILLOW SPRINGS WIND FARM,ONSHORE WIND TURBINE,0,0,0,343 CR 251,WEINERT,TX,76388,USA,33.34542531,-99.62422142,WIND,WIND,WIND
60745,SEPV IMPERIAL DIXIELAND EAST,SOLAR PHOTOVOLTAIC,0,0,0,1980 BROWN ROAD,IMPERIAL,CA,92251,USA,32.792038,-115.773448,SOLAR,SOLAR,SOLAR
61692,IVC SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,380 E ATEN ROAD,IMPERIAL,CA,92251,USA,32.83186,-115.506629,SOLAR,SOLAR,SOLAR
60352,"BOULDER SOLAR POWER, LLC",SOLAR PHOTOVOLTAIC,0,0,0,17445 SOUTH US HWY 95,BOULDER CITY,NV,89005,USA,35.348,-114.97,SOLAR,SOLAR,SOLAR
7147,MILL CREEK 3,CONVENTIONAL HYDROELECTRIC,0,0,0,HWY38 SAN BERNARDINO NAT'L FOR,MILL CREEK,CA,96061,USA,34.088019,-117.039539,HYDRO,HYDRO,HYDRO
60083,FRESNO SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,8105 SOUTH LASSEN AVE,SAN JOAQUIN,CA,93660,USA,36.616846,-120.105144,SOLAR,SOLAR,SOLAR
59879,NORTH ROSAMOND SOLAR LLC,SOLAR PHOTOVOLTAIC,0,0,0,13901 ROSAMOND BLVD,ROSAMOND,CA,93560,USA,34.862,-118.38,SOLAR,SOLAR,SOLAR
61621,CDCR (CA) - WASCO STATE PRISON,SOLAR PHOTOVOLTAIC,0,0,0,701 SCOFIELD AVENUE,WASCO,CA,93280,USA,35.60053,-119.40366,SOLAR,SOLAR,SOLAR
61098,BATTLE MOUNTAIN SOLAR PROJECT,SOLAR PHOTOVOLTAIC,0,0,0,NOT AVAILABLE,BATTLE MOUNTAIN,NV,89820,USA,40.718433,-117.06143,SOLAR,SOLAR,SOLAR
60792,"CC LANDFILL ENERGY, LLC",LANDFILL GAS,0,0,0,13550 NORTH HIGHWAY 93,LAS VEGAS,NV,89124,USA,36.35867,-114.87483,GAS,GAS,FOSSIL
61447,RE GASKELL WEST 3 LLC,SOLAR PHOTOVOLTAIC,0,0,0,23555 GASKELL ROAD,ROSAMOND,CA,93560,USA,34.83490236,-118.551184,SOLAR,SOLAR,SOLAR
224,CENTERVILLE PH,CONVENTIONAL HYDROELECTRIC,0,0,0,NIMSHEW STAGE ROAD,CHICO,CA,95927,USA,39.788877,-121.657383,HYDRO,HYDRO,HYDRO
61514,NORTH GAINESVILLE SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,2651 N. WEAVER STREET,GAINESVILLE,TX,76420,USA,33.65613131,-97.14855714,SOLAR,SOLAR,SOLAR
61209,SACRAMENTO REGIONAL COUNTY SANITATION PV,SOLAR PHOTOVOLTAIC,0,0,0,8521 LAGUNA STATION ROAD,ELK GROVE,CA,95758,USA,38.448604,-121.46369,SOLAR,SOLAR,SOLAR
385,DROP 2 (CA),CONVENTIONAL HYDROELECTRIC,0,0,0,INTERSTATE 8,HOLTVILLE,CA,92250,USA,32.705435,-115.030975,HYDRO,HYDRO,HYDRO
61410,WHITESBORO SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,4899 FM 901,WHITESBORO,TX,76273,USA,33.61656158,-96.86870914,SOLAR,SOLAR,SOLAR
59803,PIXAR - EMERYVILLE,OTHER NATURAL GAS,0,0,0,1200 PARK AVE,EMERYVILLE,CA,94608,USA,37.83286,-122.284003,GAS,GAS,FOSSIL
59321,LOS VIENTOS WINDPOWER IV,ONSHORE WIND TURBINE,0,0,0,NOT AVAILABLE,RIO GRANDE CITY,TX,78582,USA,26.380556,-98.818333,WIND,WIND,WIND
60953,OWENS VALLEY SOLAR PROJECT 11,SOLAR PHOTOVOLTAIC,0,0,0,700 E FALL ROAD,OLANCHA,CA,93549,USA,36.275144,-118.012151,SOLAR,SOLAR,SOLAR
61698,FOLSOM SP AND CSP SACRAMENTO,SOLAR PHOTOVOLTAIC,0,0,0,300 PRISON ROAD,REPRESA,CA,95671,USA,38.687,-121.16,SOLAR,SOLAR,SOLAR
59531,BORDEN SOLAR FARM,SOLAR PHOTOVOLTAIC,0,0,0,13282 ROAD 33,MADERA,CA,NOT AVAILABLE,USA,36.941111,-119.96,SOLAR,SOLAR,SOLAR
58171,PRAIRIE FIRE,SOLAR PHOTOVOLTAIC,0,0,0,7540 E OLD VAIL ROAD,TUCSON,AZ,85747,USA,32.116389,-110.82,SOLAR,SOLAR,SOLAR
10879,SALTON SEA POWER GEN CO - UNIT 2,GEOTHERMAL,0,0,0,6920 LACK RD.,CALIPATRIA,CA,92233,USA,33.1589,-115.6455,GEO,GEO,GEO
56090,BLACKSAND GENERATING FACILITY,OTHER GASES,0,0,0,2000 TONNER CANYON ROAD,BREA,CA,92821,USA,33.9328,-117.855,GAS,GAS,FOSSIL
59598,"COLTON SOLAR TWO, LLC",SOLAR PHOTOVOLTAIC,0,0,0,2042 MIGUEL BUSTAMANTE PKWY,COLTON,CA,92324,USA,34.042222,-117.361667,SOLAR,SOLAR,SOLAR
60822,INTEL - OCOTILLO CAMPUS SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,4500 S DOBSON RD,CHANDLER,AZ,85248,USA,33.243261,-111.892354,SOLAR,SOLAR,SOLAR
56346,BEAR VALLEY POWER PLANT,NATURAL GAS INTERNAL COMBUSTION ENGINE,0,0,0,42020 GARSTIN DR,BIG BEAR LAKE,CA,92315,USA,34.2506,-116.9025,GAS,GAS,FOSSIL
60572,WHITE WING SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,INTERSECTION OF AVE 66E AND CO,YUMA,AZ,85364,USA,32.994056,-113.508806,SOLAR,SOLAR,SOLAR
54567,MM YOLO POWER,LANDFILL GAS,0,0,0,"44090 ROAD 28H, BOX #3",WOODLAND,CA,95776,USA,38.596283,-121.687518,GAS,GAS,FOSSIL
59661,TEHACHAPI ENERGY STORAGE PROJECT,BATTERIES,0,0,0,NOT AVAILABLE,TEHACHAPI,CA,93561,USA,35.123333,-118.38,Other,Other,Other
61442,FOUNDATION CALIFORNIA TRAINING FACILITY,ONSHORE WIND TURBINE,0,0,0,HIGHWAY 101 NORTH,SOLEDAD,CA,93960,USA,36.464,-121.382,WIND,WIND,WIND
61782,LIVE OAK WIND PROJECT,ONSHORE WIND TURBINE,0,0,0,1440 CR 431,ELDORADO,TX,76936,USA,31.05046057,-100.6227333,WIND,WIND,WIND
61362,NRG ELBOW CREEK ENERGY STORAGE PROJECT,BATTERIES,0,0,0,1003 FM 818 W.,BIG SPRING,TX,79720,USA,32.16765803,-101.4792051,Other,Other,Other
361,SANTA ANA 1,CONVENTIONAL HYDROELECTRIC,0,0,0,SAN BARNARDINO NATIONAL FOREST,HIGHLANDS,CA,92346,USA,34.14522,-117.058481,HYDRO,HYDRO,HYDRO
59877,RIVERSIDE RWQCP FUEL CELL,OTHER WASTE BIOMASS,0,0,0,5950 ACORN STREET,RIVERSIDE,CA,92504,USA,33.9617,-117.455897,MSW,MSW,MSW
56144,SPRINGS GENERATING STATION,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,2221 EASTRIDGE AVE,RIVERSIDE,CA,92507,USA,33.9308,-117.2933,GAS,GAS,FOSSIL
58698,MIRA LOMA,SOLAR PHOTOVOLTAIC,0,0,0,11600 RIVERSIDE DRIVE,MIRA LOMA,CA,91752,USA,34.013056,-117.5375,SOLAR,SOLAR,SOLAR
403,SAN FERNANDO,CONVENTIONAL HYDROELECTRIC,0,0,0,14031 SAN FERNANDO RD.,SYLMAR,CA,91342,USA,34.312778,-118.492778,HYDRO,HYDRO,HYDRO
61795,PACIFIC UNION COLLEGE BESS,BATTERIES,0,0,0,1 ANGWIN AVE,ANGWIN,CA,94508,USA,38.570028,-122.444028,Other,Other,Other
57403,NORTHWEST REGIONAL,LANDFILL GAS,0,0,0,19401 W DEER VALLEY ROAD,SURPRISE,AZ,85387,USA,33.681944,-112.476666,GAS,GAS,FOSSIL
57829,GLENDALE ENERGY POWER PLANT,LANDFILL GAS,0,0,0,11488 WEST GLENDALE AVE,GLENDALE,AZ,85307,USA,33.540324,-112.306361,GAS,GAS,FOSSIL
60210,COTTON PLAINS WIND FARM,ONSHORE WIND TURBINE,0,0,0,NOT AVAILABLE,FLOYDADA,TX,79235,USA,34.060333,-101.187628,WIND,WIND,WIND
60385,SANTA RITA JAIL FUEL CELL,OTHER NATURAL GAS,0,0,0,5325 BRODER BLVD,DUBLIN,CA,94568,USA,37.719166,-121.886944,GAS,GAS,FOSSIL
60826,NEENACH SOLAR CENTER,SOLAR PHOTOVOLTAIC,0,0,0,NOT AVAILABLE,NEENACH,CA,93536,USA,34.812791,-118.60117,SOLAR,SOLAR,SOLAR
60861,DEPT OF GENERAL SERVICES -FTB,SOLAR PHOTOVOLTAIC,0,0,0,9646 BUTTERFIELD WAY,SACRAMENTO,CA,95827,USA,38.565,-121.343,SOLAR,SOLAR,SOLAR
50892,ROCK CREEK LP,CONVENTIONAL HYDROELECTRIC,0,0,0,10105 ROCK CREEK ROAD,PLACERVILLE,CA,95667,USA,38.78342,-120.778506,HYDRO,HYDRO,HYDRO
60509,VALLEY CENTER,SOLAR PHOTOVOLTAIC,0,0,0,29465 COLE GRADE ROAD,VALLEY CENTER,CA,92082,USA,33.2503,-117.0226,SOLAR,SOLAR,SOLAR
60217,ROCKSPRINGS,ONSHORE WIND TURBINE,0,0,0,1825 US 377,DEL RIO,TX,78840,USA,29.72761303,-100.7942981,WIND,WIND,WIND
398,HAIWEE,CONVENTIONAL HYDROELECTRIC,0,0,0,3401 S. HAIWEE RD.,OLANCHA,CA,93549,USA,36.109722,-117.956667,HYDRO,HYDRO,HYDRO
60987,SANTA RITA WIND ENERGY,ONSHORE WIND TURBINE,0,0,0,NOT AVAILABLE,BIG LAKE,TX,76932,USA,31.18143631,-101.3187751,WIND,WIND,WIND
59395,CITY OF TULARE WATER FACILITY,OTHER WASTE BIOMASS; SOLAR PHOTOVOLTAIC,0,0,0,1875 SOUTH WEST STREET,TULARE,CA,93274,USA,36.185,-119.375,MSW,MSW,MSW
58466,MESA SOLAR ARRAY,SOLAR PHOTOVOLTAIC,0,0,0,3740 S. SIGNAL BUTTE RD,MESA,AZ,85209,USA,33.346944,-111.603056,SOLAR,SOLAR,SOLAR
60381,SULPHUR SPRINGS,SOLAR PHOTOVOLTAIC,0,0,0,3625 COCHISE STRONGHOLD ROAD,COCHISE,AZ,85606,USA,32.0628,-109.919283,SOLAR,SOLAR,SOLAR
61285,CRAZY HORSE SOLAR PROJECT,SOLAR PHOTOVOLTAIC,0,0,0,350 CRAZY HORSE CANYON ROAD,SALINAS,CA,93907,USA,36.803269,-121.618971,SOLAR,SOLAR,SOLAR
60092,"BLYTHE SOLAR II, LLC",SOLAR PHOTOVOLTAIC,0,0,0,4000 DRACKER DRIVE,BLYTHE,CA,92225,USA,33.68,-114.73,SOLAR,SOLAR,SOLAR
60472,CPS 1,SOLAR PHOTOVOLTAIC,0,0,0,12750 E US HWY 87,ADKINS,TX,78101,USA,29.37802531,-98.26920814,SOLAR,SOLAR,SOLAR
61066,FOUNDATION CDCR LAC,ONSHORE WIND TURBINE,0,0,0,44750 60TH STREET,LANCASTER,CA,93536,USA,34.691,-118.221,WIND,WIND,WIND
61449,RE GASKELL WEST 5 LLC,SOLAR PHOTOVOLTAIC,0,0,0,23555 GASKELL ROAD,ROSAMOND,CA,93560,USA,34.834944,-118.551181,SOLAR,SOLAR,SOLAR
59730,SEPV 18,SOLAR PHOTOVOLTAIC,0,0,0,EAST AVENUE O AND 110TH ST. EA,PALMDALE,CA,93591,USA,34.613602,-117.93439,SOLAR,SOLAR,SOLAR
61502,ABEC #3 DBA LAKEVIEW DAIRY,OTHER WASTE BIOMASS,0,0,0,17702 BEAR MOUNTAIN BLVD,BAKERSFIELD,CA,93311,USA,35.21426,-119.202974,MSW,MSW,MSW
61118,BAKERSFIELD INDUSTRIAL PV 1,SOLAR PHOTOVOLTAIC,0,0,0,2921 MADISON STREET,BAKERSFIELD,CA,93307,USA,35.330032,-118.993119,SOLAR,SOLAR,SOLAR
457,BEAR VALLEY,CONVENTIONAL HYDROELECTRIC,0,0,0,25130 LAKE WOHLFORD RD.,ESCONDIDO,CA,92027,USA,33.166246,-117.016566,HYDRO,HYDRO,HYDRO
60151,BUILDING F,SOLAR PHOTOVOLTAIC,0,0,0,12825 CARMENITA ROAD,SANTA FE SPRINGS,CA,90670,USA,33.914356,-118.050189,SOLAR,SOLAR,SOLAR
50129,INDIAN VALLEY DAM HYDRO PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,4064 ACCESS ROAD,CLEARLAKE OAKS,CA,95423,USA,39.0788,-122.535556,HYDRO,HYDRO,HYDRO
60972,SAN JACINTO SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,NOT AVAILABLE,NUEVO,CA,92567,USA,33.8346,-117.1309,SOLAR,SOLAR,SOLAR
60978,CSUF STATE COLLEGE,SOLAR PHOTOVOLTAIC,0,0,0,STUDENT UNION DRIVE,FULLERTON,CA,92831,USA,33.87912,-117.8887,SOLAR,SOLAR,SOLAR
59457,Q PLANT,NATURAL GAS FIRED COMBUSTION TURBINE,0,357548,0,10190 MCKELLAR BLVD,SAN DIEGO,CA,92121,USA,32.904167,-117.201111,GAS,GAS,FOSSIL
59747,RIVER MOUNTAINS SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,1299 BURKHOLDER,HENDERSON,NV,89015,USA,36.031616,-114.929399,SOLAR,SOLAR,SOLAR
253,KILARC,CONVENTIONAL HYDROELECTRIC,0,0,0,FERN ROAD,WHITMORE,CA,96096,USA,40.677827,-121.873253,HYDRO,HYDRO,HYDRO
56036,WWTP POWER GENERATION STATION,OTHER WASTE BIOMASS,0,0,562,2020 WAKE AVENUE,OAKLAND,CA,94607,USA,37.8258,-122.2961,MSW,PET,MSW
61624,WEST MOORE SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,1917 W. MOORE STREET,SHERMAN,TX,75092,USA,33.61905931,-96.62698814,SOLAR,SOLAR,SOLAR
10282,BIG CREEK WATER WORKS,CONVENTIONAL HYDROELECTRIC,0,0,0,HWY 3 AT HAYFORK @ HYAMPOM RD,HYAMPOM,CA,96046,USA,40.646733,-123.498008,HYDRO,HYDRO,HYDRO
7232,SANTA CLARA COGEN,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,524 ROBERT AVENUE,SANTA CLARA,CA,95054,USA,37.364297,-121.944238,GAS,GAS,FOSSIL
60194,HILL COUNTY GENERATION FACILITY,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,3750 FM 66,GRANDVIEW,TX,76050,USA,32.24119403,-97.07137714,GAS,GAS,FOSSIL
61913,PUNKIN CENTER BATTERY STORAGE,BATTERIES,0,0,0,146 E PURTILL TRAIL,TONTO BASIN,AZ,85553,USA,33.87581,-111.31356,Other,Other,Other
60325,"WILLOW SPRING SOLAR 3, LLC",SOLAR PHOTOVOLTAIC,0,0,0,1762 105TH ST. WEST,ROSAMOND,CA,93560,USA,34.845538,-118.317787,SOLAR,SOLAR,SOLAR
60310,"PORTAL RIDGE SOLAR B, LLC",SOLAR PHOTOVOLTAIC,0,0,0,8586 W. AVENUE H,LANCASTER,CA,93536,USA,34.71647,-118.2821,SOLAR,SOLAR,SOLAR
61750,WISTARIA RANCH SOLAR,SOLAR PHOTOVOLTAIC,0,0,0,394 ROCKWOOD ROAD,CALEXICO,CA,92231,USA,32.672613,-115.619858,SOLAR,SOLAR,SOLAR
54665,STEAMBOAT II,GEOTHERMAL,0,0,0,1010 POWER PLANT DR,RENO,NV,89521,USA,39.395603,-119.746762,GEO,GEO,GEO
60339,HORSE CREEK WIND FARM,ONSHORE WIND TURBINE,0,0,0,694 CR 284,WEINERT,TX,76388,USA,33.35005931,-99.53998814,WIND,WIND,WIND
61265,ANTELOPE DSR 3,SOLAR PHOTOVOLTAIC,0,0,0,NOT AVAILABLE,LANCASTER,CA,93535,USA,34.736859,-118.304071,SOLAR,SOLAR,SOLAR
60086,US-TOPCO (SOCCER CENTER),SOLAR PHOTOVOLTAIC,0,0,0,2301 EAST AVENUE L,LANCASTER,CA,93535,USA,34.66072,-118.081152,SOLAR,SOLAR,SOLAR
10115,GROSSMONT HOSPITAL,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,5555 GROSSMONT CENTER DRIVE,LA MESA,CA,91942,USA,32.77973,-117.006397,GAS,GAS,FOSSIL
60490,REDWOOD 4 SOLAR FARM,SOLAR PHOTOVOLTAIC,0,0,0,TBD TOWER LINE ROAD,EDISON,CA,93307,USA,35.314198,-118.81192,SOLAR,SOLAR,SOLAR
55601,PRIMA PLANT,LANDFILL GAS,0,0,0,32250 LAPATA AVE,SAN JUAN CAPISTRANO,CA,92675,USA,33.494925,-117.614587,GAS,GAS,FOSSIL
61446,RE GASKELL WEST 2 LLC,SOLAR PHOTOVOLTAIC,0,0,0,23555 GASKELL ROAD,ROSAMOND,CA,93560,USA,34.83483692,-118.551181,SOLAR,SOLAR,SOLAR
61463,VANDENBERG SOLAR PROJECT,SOLAR PHOTOVOLTAIC,0,0,0,30101 MOUNTAIN VIEW BLVD,VANDENBERG AIRFORCE B,CA,93437,USA,34.749708,-120.509982,SOLAR,SOLAR,SOLAR
60996,IRON HORSE BATTERY STORAGE,BATTERIES; SOLAR PHOTOVOLTAIC,0,0,0,8410 H EAST RITA ROAD,TUCSON,AZ,85747,USA,32.098492,-110.819119,SOLAR,SOLAR,SOLAR
